path,domain,subdomain,priority_tier,review_status,correctness_status,quality_status,link_status,duplication_status,acronym_status,release_relevance,reviewer,reviewed_at_utc
docs/reports/goal157_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal157_external_review_gemini_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal157_fresh_clone_external_agent_acceptance_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal157_fresh_clone_external_agent_acceptance_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal157_fresh_clone_external_agent_acceptance_template_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal158_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal158_external_review_gemini_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal158_rtdl_plus_python_demo_docs_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal158_rtdl_plus_python_demo_docs_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal159_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal159_external_review_gemini_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal159_v0_2_front_surface_consensus_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal159_v0_2_front_surface_consensus_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal15_cpp_embree_comparison_2026-03-31.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_external_review_gemini_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_full_project_level_audit_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_full_project_level_audit_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_project_level_audit_artifacts_2026-04-07/code_audit.csv,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_project_level_audit_artifacts_2026-04-07/code_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_project_level_audit_artifacts_2026-04-07/docs_audit.csv,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_project_level_audit_artifacts_2026-04-07/docs_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_project_level_audit_artifacts_2026-04-07/goals_audit.csv,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_project_level_audit_artifacts_2026-04-07/goals_audit.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal160_project_level_audit_artifacts_2026-04-07/summary.json,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal161_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal161_external_review_gemini_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal161_v0_3_visual_demo_charter_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal161_v0_3_visual_demo_charter_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal163_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal163_optix_correctness_reaudit_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal163_optix_correctness_reaudit_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal164_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal164_spinning_ball_3d_backend_closure_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal164_spinning_ball_3d_backend_closure_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal165_claude_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal165_gemini_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal165_spinning_ball_3d_optix_animation_variants_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal165_work_report_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal166_current_progress_note_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal166_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal166_external_review_gemini_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal166_windows_earthlike_10s_demo_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal166_windows_earthlike_10s_demo_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal167_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal167_external_review_gemini_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal167_numpy_diag_execution_note_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal167_windows_numpy_diagonal_movie_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal167_windows_numpy_diagonal_movie_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal167_windows_numpy_diagonal_movie_summary_2026-04-07.json,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal168_external_review_claude_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal168_external_review_gemini_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal168_hidden_star_demo_audit_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal168_hidden_star_stable_rtdl_shadow_demo_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal168_v0_3_visual_demo_status_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal168_v0_3_visual_demo_status_review_2026-04-07.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal169_external_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal169_parallel_backend_monitor_gemini_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal169_parallel_vulkan_optix_backend_closure_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal169_parallel_vulkan_optix_backend_closure_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal170_external_review_gemini_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal170_linux_backend_small_demo_artifacts_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal170_linux_backend_small_demo_artifacts_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal171_external_review_gemini_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal171_v0_3_visual_demo_front_surface_refresh_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal171_v0_3_visual_demo_front_surface_refresh_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal172_external_review_gemini_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal172_temporal_stability_option_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal172_temporal_stability_option_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal173_4k_render_program_explanation_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal173_external_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal173_external_review_gemini_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal173_external_review_gemini_followup_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal173_windows_4k_movie_acceptance_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal173_windows_4k_movie_acceptance_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal174_external_review_gemini_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal174_front_surface_4k_refresh_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal174_front_surface_4k_refresh_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal175_claude_test_draft_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal175_external_review_gemini_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal175_two_star_4k_variant_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal175_two_star_4k_variant_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal175_windows_render_status_2026-04-08.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,stale_but_acceptable,codex,2026-04-11T10:31:15.644615+00:00
docs/reports/goal176_external_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal176_linux_gpu_backend_test_execution_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal176_linux_gpu_backend_test_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal176_plan_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal177_external_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal177_external_review_gemini_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal177_linux_samecolor_two_star_small_artifacts_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal177_linux_samecolor_two_star_small_artifacts_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal178_179_external_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal178_claude_4k_windows_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal178_smooth_camera_orbit_demo_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal178_smooth_camera_orbit_demo_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal179_claude_code_draft_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal179_linux_smooth_camera_backend_previews_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal179_linux_smooth_camera_backend_previews_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal17_low_overhead_runtime_2026-03-31.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal180_external_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal180_v0_3_finish_plan_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal180_v0_3_finish_plan_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal181_external_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal181_external_review_gemini_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal181_orbit_fill_claude_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal181_smooth_camera_flagship_acceptance_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal181_smooth_camera_flagship_acceptance_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal182_external_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal182_linux_smooth_camera_supporting_package_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal182_linux_smooth_camera_supporting_package_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal184_external_review_claude_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal184_v0_3_final_status_package_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal184_v0_3_final_status_package_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal185_external_review_claude_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal185_orbit_support_star_stability_candidate_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal185_orbit_support_star_stability_candidate_review_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal186_external_review_claude_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal186_front_surface_video_refresh_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal186_front_surface_video_refresh_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal187_external_review_claude_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal187_external_review_gemini_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal187_v0_3_code_and_docs_audit_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal187_v0_3_code_and_docs_audit_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal189_external_review_claude_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal189_external_review_gemini_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal189_native_engine_reconstruction_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal189_native_engine_reconstruction_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal18_low_overhead_runtime_continuation_2026-04-01.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal190_external_review_claude_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal190_external_review_gemini_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal190_visual_demo_example_reorg_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal190_visual_demo_example_reorg_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal191_execution_review_claude_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal191_execution_review_gemini_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal191_external_review_claude_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal191_external_review_gemini_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal191_v0_3_comprehensive_verification_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal191_v0_3_comprehensive_verification_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal192_execution_review_claude_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal192_execution_review_gemini_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal192_external_review_claude_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal192_external_review_gemini_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal192_v0_3_comprehensive_doc_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal192_v0_3_comprehensive_doc_review_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal193_v0_4_direction_decision_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal193_v0_4_direction_decision_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal194_v0_4_content_package_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal195_v0_4_working_plan_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal195_v0_4_working_plan_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal196_fixed_radius_neighbors_contract_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal196_fixed_radius_neighbors_contract_review_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal197_fixed_radius_neighbors_dsl_surface_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal197_fixed_radius_neighbors_dsl_surface_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal198_fixed_radius_neighbors_truth_path_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal198_fixed_radius_neighbors_truth_path_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal199_fixed_radius_neighbors_cpu_oracle_2026-04-10.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,release_adjacent_archive,codex,2026-04-11T10:31:15.644615+00:00
docs/reports/goal199_fixed_radius_neighbors_cpu_oracle_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal19_embree_performance_comparison_2026-04-01.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal200_fixed_radius_neighbors_embree_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal200_fixed_radius_neighbors_embree_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal201_fixed_radius_neighbors_external_baselines_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal201_fixed_radius_neighbors_external_baselines_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal202_knn_rows_contract_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal202_knn_rows_contract_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal203_knn_rows_dsl_surface_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal203_knn_rows_dsl_surface_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal204_knn_rows_truth_path_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal204_knn_rows_truth_path_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal205_knn_rows_cpu_oracle_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal205_knn_rows_cpu_oracle_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal206_knn_rows_embree_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal206_knn_rows_embree_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal207_knn_rows_external_baselines_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal207_knn_rows_external_baselines_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal208_v0_4_public_example_chain_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal208_v0_4_public_example_chain_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal209_v0_4_bounded_scaling_note_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal209_v0_4_bounded_scaling_note_data_2026-04-10.json,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/goal209_v0_4_bounded_scaling_note_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
