status,path,decision,category,rationale
??,docs/history/goals/archive/goal_233_final_release_decision_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_234_external_user_ux_cleanup.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_236_v0_4_final_release_gate_and_v0_5_direction.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_238_v0_4_consistency_and_presentation_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_239_final_public_surface_cleanup.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_23_bounded_embree_reproduction.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_240_final_release_gate_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_241_system_level_audit_database.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_242_front_page_and_tutorial_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_243_release_docs_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_244_examples_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_245_code_surface_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_246_verification_surface_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_247_archive_surface_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_248_follow_up_remediation_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_249_native_cpu_oracle_environment_hardening.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_250_feature_docs_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_251_architecture_process_docs_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_252_archive_and_early_goal_docs_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_253_v0_3_plus_goal_review_compliance_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_254_engineering_support_docs_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_255_front_page_rewrite.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_256_hidden_star_4k_artifact_integration.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_257_v0_5_readiness_current_state_review.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_258_v0_5_paper_consistency_charter.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_259_v0_5_3d_nearest_neighbor_surface_design.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_25_full_project_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_260_v0_5_3d_point_surface_and_reference_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_261_v0_5_native_3d_point_contract_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_262_v0_5_bounded_radius_knn_contract_design.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_263_v0_5_bounded_knn_rows_surface.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_264_v0_5_bounded_knn_rows_cpu_oracle.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_265_v0_5_rtnn_dataset_registry.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_266_v0_5_rtnn_baseline_registry.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_267_v0_5_rtnn_reproduction_matrix.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_268_v0_5_bounded_dataset_manifests.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_269_v0_5_cunsearch_adapter_skeleton.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_26_vision_alignment_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_270_v0_5_kitti_bounded_acquisition.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_271_v0_5_kitti_bounded_loader.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_272_v0_5_kitti_point_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_273_v0_5_cunsearch_response_parser.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_274_v0_5_bounded_fixed_radius_comparison.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_275_v0_5_cunsearch_live_driver.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_276_v0_5_live_bounded_linux_comparison.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_277_v0_5_kitti_linux_acquisition_prep.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_278_v0_5_real_kitti_layout_and_offset_support.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_279_v0_5_first_real_kitti_live_comparison.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_27_linux_embree_test_environment.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_280_v0_5_cunsearch_live_precision_hardening.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_281_v0_5_postgis_3d_fixed_radius_support.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_282_v0_5_postgis_3d_index_hardening_and_plan_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_283_v0_5_kitti_three_way_performance_result.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_284_v0_5_kitti_three_way_scaling_boundary.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_285_v0_5_cunsearch_duplicate_point_boundary.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_286_v0_5_cunsearch_duplicate_guard.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_287_v0_5_kitti_duplicate_free_selector.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_288_v0_5_kitti_duplicate_free_three_way.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_289_v0_5_kitti_4096_boundary.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_28_linux_rayjoin_exact_input_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_28c_linux_county_zipcode_exact_source_execution.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_28d_linux_county_zipcode_larger_execution.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_290_v0_5_kitti_8192_boundary_continuation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_291_v0_5_kitti_16384_boundary_continuation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_292_v0_5_native_3d_fixed_radius_oracle_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_293_v0_5_native_3d_bounded_knn_oracle_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_294_kitti_native_vs_postgis_performance.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_295_kitti_bounded_knn_native_vs_postgis_performance.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_296_v0_5_native_3d_knn_oracle_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_297_kitti_knn_native_vs_postgis_performance.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_298_v0_5_embree_3d_fixed_radius_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_299_v0_5_embree_3d_bounded_knn_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_29_lsi_mismatch_diagnosis.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_300_v0_5_embree_3d_knn_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_30_precision_abi_fix.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_310_v0_5_linux_large_scale_embree_nn_perf.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_311_v0_5_optix_3d_nn_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_312_v0_5_linux_large_scale_native_embree_optix_perf.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_313_v0_5_linux_32768_backend_table.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_314_v0_5_current_linux_nn_perf_report.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_315_v0_5_vulkan_3d_nn_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_316_v0_5_linux_large_scale_embree_optix_vulkan_perf.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_317_v0_5_current_linux_4backend_nn_perf_report.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_318_v0_5_preview_support_matrix.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_319_v0_5_cross_platform_embree_correctness.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_31_lsi_gap_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_320_v0_5_preview_readiness_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_321_v0_5_frontpage_clarity.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_322_v0_5_comprehensive_transition_audit_adoption.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_323_v0_5_call_for_test_publish.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_324_v0_5_final_preview_session_audit_adoption.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_325_v0_5_newcomer_doc_hardening.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_326_v0_5_external_aggressive_user_audit_adoption.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_327_v0_5_full_repo_audit_adoption.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_328_v0_5_layout_types_collision_fix.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_329_v0_5_remove_stale_types_module.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_32_local_lsi_sort_sweep.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_330_v0_5_pre_release_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_331_v0_5_pre_release_code_test_sweep.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_332_v0_5_pre_release_audit_pass.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_333_v0_5_public_docs_total_review_project.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_334_v0_5_final_external_review_round.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_335_v0_5_final_release_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_336_v0_5_release_make.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_33_linux_postfix_verification.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_34_linux_embree_performance.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_35_blockgroup_waterbodies_linux_slice.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_36_blockgroup_waterbodies_linux_performance.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_37_lkau_pkau_linux_slice.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_385_v0_6_rt_graph_version_plan.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_386_v0_6_rt_graph_kernel_surface_design.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_387_v0_6_rt_graph_execution_interpretation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_388_v0_6_rt_graph_lowering_runtime_contract.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_389_v0_6_rt_kernel_bfs_python_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_38_large_scale_embree_feasibility.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_390_v0_6_rt_kernel_triangle_python_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_391_v0_6_rt_kernel_bfs_oracle_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_392_v0_6_rt_kernel_triangle_oracle_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_393_v0_6_embree_rt_graph_mapping_and_bfs_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_394_v0_6_optix_rt_graph_mapping_and_bfs_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_395_v0_6_vulkan_rt_graph_mapping_and_bfs_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_396_v0_6_embree_rt_graph_mapping_and_triangle_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_397_v0_6_optix_rt_graph_mapping_and_triangle_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_398_v0_6_vulkan_rt_graph_mapping_and_triangle_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_399_v0_6_rt_multi_backend_correctness_and_perf_gate.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_39_optix_backend_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_400_v0_6_postgresql_backed_all_engine_correctness_gate.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_401_v0_6_large_scale_engine_perf_gate.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_402_v0_6_rt_graph_final_correctness_and_performance_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_403_v0_6_pre_release_code_and_test_cleanup.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_404_v0_6_pre_release_doc_check.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_405_v0_6_pre_release_flow_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_406_v0_6_release_hold_after_internal_gates.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_407_v0_6_1_release_decision.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_408_v0_6_1_git_release_act.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_409_repo_wide_file_status_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_40_native_cpu_oracle.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_410_tutorial_and_example_cross_platform_check.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_411_public_surface_ci_automation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_412_rt_db_workload_analysis_for_next_version.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_413_v0_7_rt_db_workload_scope_and_goal_ladder.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_414_v0_7_rt_db_kernel_surface.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_415_v0_7_rt_db_execution_interpretation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_416_v0_7_rt_db_lowering_runtime_contract.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_417_v0_7_rt_db_conjunctive_scan_python_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_418_v0_7_rt_db_grouped_count_python_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_419_v0_7_rt_db_grouped_sum_python_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_41_cross_host_oracle_correctness.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_420_v0_7_rt_db_conjunctive_scan_native_oracle_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_421_v0_7_rt_db_grouped_count_native_oracle_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_422_v0_7_rt_db_grouped_sum_native_oracle_truth_path.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_426_v0_7_rt_db_embree_backend_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_427_v0_7_rt_db_optix_backend_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_428_v0_7_rt_db_vulkan_backend_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_429_v0_7_rt_db_cross_engine_postgresql_correctness_gate.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_42_pre_nvidia_readiness_review.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_430_v0_7_rt_db_perf_gate.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_431_v0_7_rt_db_release_gates.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_43_optix_gpu_validation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_45_optix_county_zipcode.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_46_optix_county_zipcode_parity.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_47_optix_goal41_large_checks.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_48_full_project_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_49_documentation_rewrite.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_50_postgis_ground_truth.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_51_vulkan_parity_validation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_52_rtdl_new_intake.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_53_bounded_matrix_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_54_lkau_pkau_four_system.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_55_full_test_surface_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_56_overlay_four_system_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_57_status_refresh_and_parallel_research.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_59_bounded_v0_1_reproduction_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_60_full_consistency_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_61_rayjoin_bounded_paper_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_62_peer_review_paper.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_63_audit_flow_consensus.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_64_submission_ready_paper_package.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_65_vulkan_optix_linux_comparison.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_66_vulkan_correctness_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_67_vulkan_and_doc_repair.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_68_vulkan_scalability_design.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_69_pip_performance_repair.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_70_optix_beats_postgis.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_71_embree_beats_postgis.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_72_vulkan_long_county_prepared_exec.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_73_linux_test_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_74_three_ai_post_goal73_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_75_oracle_trust_envelope.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_76_runtime_prepared_cache.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_77_runtime_cache_measurement.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_78_vulkan_positive_hit_sparse_redesign.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_79_linux_performance_reproduction_matrix.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_80_long_end_to_end_runtime_cache_win.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_81_optix_long_exact_raw_input_win.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_82_optix_pre_embree_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_83_embree_long_exact_source_repair.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_84_exact_source_long_backend_summary.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_85_vulkan_hardware_validation_and_measurement.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_86_backend_comparison_closure.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_87_vulkan_long_exact_source_unblocked.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_88_vulkan_long_exact_raw_input_measurement.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_89_backend_comparison_refresh.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_90_code_review_and_process_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_91_test_expansion_for_rayjoin_reproduction.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_92_architecture_api_and_performance_docs.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_93_rayjoin_reproduction_release_matrix.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_94_v0_1_release_validation.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_95_v0_1_release_docs.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_96_v0_1_release_audit.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_97_ray_hit_sorting_kernel.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_98_optix_release_regression_repair.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/archive/goal_99_optix_cold_prepared_run1_win.md,include,archived_goal_doc,Archived historical goal documentation.
??,docs/history/goals/v0_1_goal_sequence_2026-04-16.md,include,history_sequence_doc,Version goal-sequence or goal-history documentation.
??,docs/history/goals/v0_2_goal_sequence_2026-04-16.md,include,history_sequence_doc,Version goal-sequence or goal-history documentation.
??,docs/history/goals/v0_3_goal_sequence_2026-04-16.md,include,history_sequence_doc,Version goal-sequence or goal-history documentation.
??,docs/history/goals/v0_4_goal_sequence_2026-04-16.md,include,history_sequence_doc,Version goal-sequence or goal-history documentation.
??,docs/history/goals/v0_5_final_goal_sequence_2026-04-16.md,include,history_sequence_doc,Version goal-sequence or goal-history documentation.
??,docs/reports/comprehensive_history_synchronization_report_2026-04-16.md,include,external_report_evidence,Preserved external review or release-check evidence.
??,docs/reports/goal432_db_phase_split_perf_linux_2026-04-15.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal432_external_review_2026-04-15.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal432_v0_7_rt_db_phase_split_perf_clarification_2026-04-15.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal432_v0_7_rt_db_phase_split_perf_clarification_review_2026-04-15.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal433_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal433_v0_7_native_prepared_db_dataset_contract_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal433_v0_7_native_prepared_db_dataset_contract_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal434_embree_native_prepared_db_dataset_linux_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal434_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal434_v0_7_embree_native_prepared_db_dataset_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal434_v0_7_embree_native_prepared_db_dataset_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal435_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal435_optix_native_prepared_db_dataset_linux_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
